2,5,2,1000,686
2,5,2.2,999,777
2,5,2.4,1000,914
2,5,2.6,1000,955
2,5,2.8,1000,985
2,5,3,1000,997
2,5,3.2,1000,1000
2,5,3.4,1000,1000
2,5,3.6,1000,1000
2,5,3.8,1000,1000
2,5,4,1000,1000
2,5,4.2,1000,1000
2,5,4.4,1000,1000
2,5,4.6,1000,1000
2,5,4.8,1000,1000
2,5,5,1000,1000
2,10,2,999,645
2,10,2.2,999,832
2,10,2.4,1000,939
2,10,2.6,1000,980
2,10,2.8,1000,996
2,10,3,1000,1000
2,10,3.2,1000,1000
2,10,3.4,1000,1000
2,10,3.6,1000,1000
2,10,3.8,1000,1000
2,10,4,1000,1000
2,10,4.2,1000,1000
2,10,4.4,1000,1000
2,10,4.6,1000,1000
2,10,4.8,1000,1000
2,10,5,1000,1000
2,15,2,999,628
2,15,2.2,1000,851
2,15,2.4,1000,959
2,15,2.6,1000,997
2,15,2.8,1000,1000
2,15,3,1000,1000
2,15,3.2,1000,1000
2,15,3.4,1000,1000
2,15,3.6,1000,1000
2,15,3.8,1000,1000
2,15,4,1000,1000
2,15,4.2,1000,1000
2,15,4.4,1000,1000
2,15,4.6,1000,1000
2,15,4.8,1000,1000
2,15,5,1000,1000
2,20,2,1000,592
2,20,2.2,1000,873
2,20,2.4,1000,979
2,20,2.6,1000,998
2,20,2.8,1000,1000
2,20,3,1000,1000
2,20,3.2,1000,1000
2,20,3.4,1000,1000
2,20,3.6,1000,1000
2,20,3.8,1000,1000
2,20,4,1000,1000
2,20,4.2,1000,1000
2,20,4.4,1000,1000
2,20,4.6,1000,1000
2,20,4.8,1000,1000
2,20,5,1000,1000
2,25,2,1000,595
2,25,2.2,1000,882
2,25,2.4,1000,976
2,25,2.6,1000,997
2,25,2.8,1000,1000
2,25,3,1000,1000
2,25,3.2,1000,1000
2,25,3.4,1000,1000
2,25,3.6,1000,1000
2,25,3.8,1000,1000
2,25,4,1000,1000
2,25,4.2,1000,1000
2,25,4.4,1000,1000
2,25,4.6,1000,1000
2,25,4.8,1000,1000
2,25,5,1000,1000
2,30,2,998,584
2,30,2.2,1000,909
2,30,2.4,1000,985
2,30,2.6,1000,1000
2,30,2.8,1000,1000
2,30,3,1000,1000
2,30,3.2,1000,1000
2,30,3.4,1000,1000
2,30,3.6,1000,1000
2,30,3.8,1000,1000
2,30,4,1000,1000
2,30,4.2,1000,1000
2,30,4.4,1000,1000
2,30,4.6,1000,1000
2,30,4.8,1000,1000
2,30,5,1000,1000
3,5,2,999,756
3,5,2.2,1000,857
3,5,2.4,1000,933
3,5,2.6,1000,979
3,5,2.8,1000,990
3,5,3,1000,1000
3,5,3.2,1000,1000
3,5,3.4,1000,1000
3,5,3.6,1000,1000
3,5,3.8,1000,1000
3,5,4,1000,1000
3,5,4.2,1000,1000
3,5,4.4,1000,1000
3,5,4.6,1000,1000
3,5,4.8,1000,1000
3,5,5,1000,1000
3,10,2,998,708
3,10,2.2,1000,864
3,10,2.4,1000,946
3,10,2.6,1000,985
3,10,2.8,1000,996
3,10,3,1000,1000
3,10,3.2,1000,1000
3,10,3.4,1000,1000
3,10,3.6,1000,1000
3,10,3.8,1000,1000
3,10,4,1000,1000
3,10,4.2,1000,1000
3,10,4.4,1000,1000
3,10,4.6,1000,1000
3,10,4.8,1000,1000
3,10,5,1000,1000
3,15,2,1000,678
3,15,2.2,999,866
3,15,2.4,1000,957
3,15,2.6,1000,994
3,15,2.8,1000,999
3,15,3,1000,1000
3,15,3.2,1000,1000
3,15,3.4,1000,1000
3,15,3.6,1000,1000
3,15,3.8,1000,1000
3,15,4,1000,1000
3,15,4.2,1000,1000
3,15,4.4,1000,1000
3,15,4.6,1000,1000
3,15,4.8,1000,1000
3,15,5,1000,1000
3,20,2,999,672
3,20,2.2,1000,889
3,20,2.4,1000,972
3,20,2.6,1000,994
3,20,2.8,1000,999
3,20,3,1000,1000
3,20,3.2,1000,1000
3,20,3.4,1000,1000
3,20,3.6,1000,1000
3,20,3.8,1000,1000
3,20,4,1000,1000
3,20,4.2,1000,1000
3,20,4.4,1000,1000
3,20,4.6,1000,1000
3,20,4.8,1000,1000
3,20,5,1000,1000
3,25,2,1000,668
3,25,2.2,999,904
3,25,2.4,1000,985
3,25,2.6,1000,997
3,25,2.8,1000,999
3,25,3,1000,1000
3,25,3.2,1000,1000
3,25,3.4,1000,1000
3,25,3.6,1000,1000
3,25,3.8,1000,1000
3,25,4,1000,1000
3,25,4.2,1000,1000
3,25,4.4,1000,1000
3,25,4.6,1000,1000
3,25,4.8,1000,1000
3,25,5,1000,1000
3,30,2,1000,667
3,30,2.2,1000,900
3,30,2.4,1000,981
3,30,2.6,1000,998
3,30,2.8,1000,1000
3,30,3,1000,1000
3,30,3.2,1000,1000
3,30,3.4,1000,1000
3,30,3.6,1000,1000
3,30,3.8,1000,1000
3,30,4,1000,1000
3,30,4.2,1000,1000
3,30,4.4,1000,1000
3,30,4.6,1000,1000
3,30,4.8,1000,1000
3,30,5,1000,1000
4,5,2,996,804
4,5,2.2,999,891
4,5,2.4,1000,951
4,5,2.6,1000,988
4,5,2.8,1000,998
4,5,3,1000,1000
4,5,3.2,1000,1000
4,5,3.4,1000,1000
4,5,3.6,1000,1000
4,5,3.8,1000,1000
4,5,4,1000,1000
4,5,4.2,1000,1000
4,5,4.4,1000,1000
4,5,4.6,1000,1000
4,5,4.8,1000,1000
4,5,5,1000,1000
4,10,2,997,754
4,10,2.2,999,897
4,10,2.4,1000,962
4,10,2.6,1000,992
4,10,2.8,1000,1000
4,10,3,1000,1000
4,10,3.2,1000,1000
4,10,3.4,1000,1000
4,10,3.6,1000,1000
4,10,3.8,1000,1000
4,10,4,1000,1000
4,10,4.2,1000,1000
4,10,4.4,1000,1000
